text,tidy_text,polarity_score_vader,polarity_score_textblob,label_vader,label_textblob,coordinates
First beat about to drop! Substance Warehouse Party is a GO! @ RUBIX Warehouse Venue https://t.co/F0R0PBn19F,First beat about to drop! Substance Warehouse Party is a GO! RUBIX Warehouse Venue,"(0.121, 0.189)",0.390625,positive,positive,"[Decimal('144.9574432'), Decimal('-37.7697716')]"
#MountainView - Drinking an A Zombie's Got My Baby! by @DirtyRottenBrew @ Dirty Rotten Brewhouse 2.0  — http://t.co/pwOv9kQgfK #photo,#MountainView - Drinking an A Zombie's Got My Baby! by Dirty Rotten Brewhouse 2.0 — #photo,"(0.317, 0.0)",-0.6,negative,negative,"[Decimal('145.29'), Decimal('-37.8777')]"
"And so it begins...

#springracing #caulfield #pop #thehouseofpop #champagne #cheers @ Caulfield… https://t.co/DjP3WeejaM",And so it begins... #springracing #caulfield #pop #thehouseofpop #champagne #cheers Caulfield…,"(0.0, 0.371)",0.0,positive,neutral,"[Decimal('145.03848768'), Decimal('-37.87793504')]"
"Another Saturday Sam (@ Bunnings Warehouse in Preston, VIC) https://t.co/C98elMjdx0","Another Saturday Sam ( Bunnings Warehouse in Preston, VIC)","(0.0, 0.0)",0.0,neutral,neutral,"[Decimal('145.03206253'), Decimal('-37.74248524')]"
"Buying houses off my bestie... @ Malvern, Victoria, Australia https://t.co/sZSp6FWUZi","Buying houses off my bestie... Malvern, Victoria, Australia","(0.0, 0.0)",0.0,neutral,neutral,"[Decimal('145.02745832'), Decimal('-37.86282006')]"
She has her own house at 8 month! and it is strawberry🍓🍓🍓 #Repost berniemaree with… https://t.co/KFoAUtd9kV,She has her own house at 8 month! and it is strawberry🍓🍓🍓 #Repost berniemaree with…,"(0.0, 0.0)",0.75,neutral,positive,"[Decimal('144.9966888'), Decimal('-37.8398018')]"
#maroon5 waiting for it to start!! I have the best seats in the house!!!! #concert #maroonvtour… https://t.co/CB5ylKDIC3,#maroon5 waiting for it to start!! I have the best seats in the house!!!! #concert #maroonvtour…,"(0.0, 0.264)",1.0,positive,positive,"[Decimal('144.97873327'), Decimal('-37.82178765')]"
Drinking a Cuvee Special by @homesteadbrew at @alehouseproject — http://t.co/YFY2mR9kCs #photo,Drinking a Cuvee Special by at — #photo,"(0.0, 0.278)",0.35714285714285715,positive,positive,"[Decimal('144.971'), Decimal('-37.7755')]"
Kafuckingboom - Drinking a Hog Heaven Barleywine (2014) by @AveryBrewingCo @ Dirty Rotten Brewhouse 2.0  — http://t.co/LvvVHW1cRq,Kafuckingboom - Drinking a Hog Heaven Barleywine (2014) by Dirty Rotten Brewhouse 2.0 —,"(0.302, 0.161)",-0.6,negative,negative,"[Decimal('145.29'), Decimal('-37.8777')]"
@MrCianTwomey: #CianTwomeyAnswers will you ever come Australia??? Please do and bring Emily,: #CianTwomeyAnswers will you ever come Australia??? Please do and bring Emily,"(0.0, 0.205)",0.0,positive,neutral,"[Decimal('145.06213772'), Decimal('-37.80436127')]"
I've been to hell and back. - Drinking a Rodenbach Grand Cru by @rodenbachbeer @ Dirty Rotten Brewhouse 2.0  — http://t.co/4GFseLPesY,I've been to hell and back. - Drinking a Rodenbach Grand Cru by Dirty Rotten Brewhouse 2.0 —,"(0.388, 0.108)",-0.033333333333333326,negative,negative,"[Decimal('145.29'), Decimal('-37.8777')]"
🎶🎤🎸🎹 And that falsetto from the audience...'yeees please!!!' 🎶🎤👊🏻 twas a fun night! #maroon5… https://t.co/HhO8kJ6YnB,🎶🎤🎸🎹 And that falsetto from the audience...'yeees please!!!' 🎶🎤👊🏻 twas a fun night! #maroon5…,"(0.0, 0.22)",0.375,positive,positive,"[Decimal('144.97873327'), Decimal('-37.82178765')]"
"Sunday morning coffee. #coffee #latteart #flatwhite #homeroaster #melbourne @ Macleod, Victoria,… https://t.co/R8WmeWbsNI","Sunday morning coffee. #coffee #latteart #flatwhite #homeroaster #melbourne Macleod, Victoria,…","(0.0, 0.0)",0.0,neutral,neutral,"[Decimal('145.066'), Decimal('-37.714')]"
"Tring woodburning for the first time with a soldering iron, working on house sign. #Owlhome @… https://t.co/p3ELFL6gBO","Tring woodburning for the first time with a soldering iron, working on house sign. #Owlhome …","(0.0, 0.0)",0.25,neutral,positive,"[Decimal('145.35'), Decimal('-37.9')]"
"Good news, the #MissFisher costume exhibition is extended to Oct 11. But I'm here now with @meliss_n,… https://t.co/4pILRyJ7I9","Good news, the #MissFisher costume exhibition is extended to Oct 11. But I'm here now with ,…","(0.0, 0.109)",0.7,positive,positive,"[Decimal('144.9995'), Decimal('-37.8792')]"
Packed house last night $15 tickets tonight #melbfringe #benbrockmandesigns #melbourne… https://t.co/EyqZ65No9z,Packed house last night $15 tickets tonight #melbfringe #benbrockmandesigns #melbourne…,"(0.0, 0.0)",0.0,neutral,neutral,"[Decimal('144.9501343'), Decimal('-37.8042488')]"
Sassing it up Phryne style at the #MissFisherVIC costume exhibition! This costume is my fave from… https://t.co/4Lf1GawIpz,Sassing it up Phryne style at the #MissFisherVIC costume exhibition! This costume is my fave from…,"(0.0, 0.175)",0.0,positive,neutral,"[Decimal('144.9995'), Decimal('-37.8792')]"
@justinbieber please meet us I put the location in this❤️❤️❤️ we are at Fitzroy gardens please Justin,please meet us I put the location in this❤️❤️❤️ we are at Fitzroy gardens please Justin,"(0.0, 0.187)",0.0,positive,neutral,"[Decimal('144.9794591'), Decimal('-37.81558642')]"
Endless Gain. Currently disintegrating at Scratch Warehouse. Check it before it's all gone. On until… https://t.co/0GvYqGUgsC,Endless Gain. Currently disintegrating at Scratch Warehouse. Check it before it's all gone. On until…,"(0.0, 0.195)",-0.0625,positive,negative,"[Decimal('144.937912'), Decimal('-37.7954903')]"
"#meatsweats (at @Steakhouse66 in Docklands, VIC) https://t.co/jZeA9Hmd6e","#meatsweats (at in Docklands, VIC)","(0.0, 0.0)",0.0,neutral,neutral,"[Decimal('144.94093099'), Decimal('-37.81542734')]"
Full house for #beerhoven 👏🏼👏🏼 @melbsymphony #mso #muso @ George Ballroom https://t.co/luNpA5Mcb2,Full house for #beerhoven 👏🏼👏🏼 #mso #muso George Ballroom,"(0.0, 0.0)",0.35,neutral,positive,"[Decimal('144.97710142'), Decimal('-37.86533274')]"
"Sunday sunshine beers. Getting out of the house with a sore back! (at @CarwynCellars in Thornbury, VIC) https://t.co/UhXXFdovbT","Sunday sunshine beers. Getting out of the house with a sore back! (at in Thornbury, VIC)","(0.125, 0.175)",0.0,positive,neutral,"[Decimal('145.00113037'), Decimal('-37.75414077')]"
Not so much beer as food and wine. Great day @ The Local Taphouse (St Kilda) https://t.co/yXZaUWhNYF,Not so much beer as food and wine. Great day The Local Taphouse (St Kilda),"(0.0, 0.227)",0.3333333333333333,positive,positive,"[Decimal('144.9900443'), Decimal('-37.86823624')]"
Tasty! - Drinking a Camden Versus Blackman’s Brewery @ The Local Taphouse - http://t.co/ojAicPgesj,Tasty! - Drinking a Camden Versus Blackman’s Brewery The Local Taphouse -,"(0.0, 0.0)",0.0,neutral,neutral,"[Decimal('144.99'), Decimal('-37.8683')]"
@Vzzzbx @winnorulz brilliant. It's a SIGN! @SBS2 please bring #lejia to Australia and run a gay #ifyouaretheone series,brilliant. It's a SIGN! please bring #lejia to Australia and run a gay #ifyouaretheone series,"(0.0, 0.33)",0.7083333333333334,positive,positive,"[Decimal('144.94316519'), Decimal('-37.77472718')]"
Its the duck house 1st yr birthday. $2 coffee all week when ordered through the new #heyyouapp . Come… https://t.co/XjtP6QMTjo,Its the duck house 1st yr birthday. $2 coffee all week when ordered through the new #heyyouapp . Come…,"(0.0, 0.0)",0.13636363636363635,neutral,positive,"[Decimal('144.98464337'), Decimal('-37.79648992')]"
"GRAND FINAL HOLIDAY SCHEDULE
Please note changes.  Schedule is also live online via our website.… https://t.co/VQnYMcMZEU",GRAND FINAL HOLIDAY SCHEDULE Please note changes. Schedule is also live online via our website.…,"(0.0, 0.441)",0.21212121212121213,positive,positive,"[Decimal('144.93017244'), Decimal('-37.77817001')]"
"One of each please! Such colourful bouquets.
Image #pinterest
#lauraashleyaustralia #inspiration… https://t.co/0tQL1jDxO9",One of each please! Such colourful bouquets. Image #pinterest #lauraashleyaustralia #inspiration…,"(0.0, 0.206)",0.0,positive,neutral,"[Decimal('144.94931152'), Decimal('-37.83086926')]"
"Looking after my printer with her food in the house, the least I could have done is brought lunch lol… https://t.co/4j37lTWRUi","Looking after my printer with her food in the house, the least I could have done is brought lunch lol…","(0.0, 0.0)",-0.3,neutral,negative,"[Decimal('144.9943848'), Decimal('-37.8120804')]"
"GRAND FINAL HOLIDAY SCHEDULE
Please note changes.  Schedule is also live online via our website.… https://t.co/wCm6QARHQ7",GRAND FINAL HOLIDAY SCHEDULE Please note changes. Schedule is also live online via our website.…,"(0.0, 0.441)",0.21212121212121213,positive,positive,"[Decimal('144.93017244'), Decimal('-37.77817001')]"
"@najamsethi just a suggestion sir, why dont u let franchises outbid each other for players? Instead of fixing their price, set a base price.","just a suggestion sir, why dont u let franchises outbid each other for players? Instead of fixing their price, set a base price.","(0.0, 0.0)",-0.4625,neutral,negative,"[Decimal('145.1384392'), Decimal('-37.9055357')]"
Currently watching #thepriceofeverything by @danielbye. http://t.co/c2Dujs2hLm Introducing it 2a new audience here in Melbourne #touringwork,Currently watching #thepriceofeverything by . Introducing it 2a new audience here in Melbourne #touringwork,"(0.0, 0.0)",0.06818181818181818,neutral,positive,"[Decimal('144.98909588'), Decimal('-37.77883686')]"
"He wins. So, so pleased.natfyfe #BrownlowMedallist #Brownlow @fremantle_fc @aflplayers @afl @… https://t.co/36AOeoxg61","He wins. So, so pleased.natfyfe #BrownlowMedallist #Brownlow …","(0.0, 0.346)",0.3,positive,positive,"[Decimal('144.95919409'), Decimal('-37.82250993')]"
Creepy cuff by Jason Waterhouse - Art of The Cuff exhibition 2015 - presented as part of Melbourne… https://t.co/INe0i9d8YR,Creepy cuff by Jason Waterhouse - Art of The Cuff exhibition 2015 - presented as part of Melbourne…,"(0.0, 0.0)",-0.5,neutral,negative,"[Decimal('144.9649353'), Decimal('-37.8171692')]"
"What would you rather be paying for your next tank of fuel??
The price on the left or the price on… https://t.co/U9nsBbRJu2",What would you rather be paying for your next tank of fuel?? The price on the left or the price on…,"(0.0, 0.0)",0.0,neutral,neutral,"[Decimal('144.98667655'), Decimal('-37.91731826')]"
Finally got myself an apartment in Melbourne! @ The Guilfoyle https://t.co/Mbp1PwU56L,Finally got myself an apartment in Melbourne! The Guilfoyle,"(0.0, 0.0)",0.0,neutral,neutral,"[Decimal('144.9694672'), Decimal('-37.8292961')]"
"@GARYGARYGARRYYY Careful, they might come past and drive your house around a bit.","Careful, they might come past and drive your house around a bit.","(0.0, 0.127)",-0.175,positive,negative,"[Decimal('144.99929808'), Decimal('-37.81310277')]"
Ohhhh yes the heavyweight champion in the peat category has arrived with its newest release. Octomore… https://t.co/vIVSU9r3st,Ohhhh yes the heavyweight champion in the peat category has arrived with its newest release. Octomore…,"(0.0, 0.32)",0.0,positive,neutral,"[Decimal('144.9422455'), Decimal('-37.8383217')]"
The coolest @afl ladder #ladder #aflhouse #grandfinalweek #thewestisours #eaglesvhawks #🐤 #melbourne… https://t.co/MCQJRuoJOh,The coolest ladder #ladder #aflhouse #grandfinalweek #thewestisours #eaglesvhawks #🐤 #melbourne…,"(0.0, 0.0)",0.0,neutral,neutral,"[Decimal('144.94613647'), Decimal('-37.81693919')]"
SNEAK PREVIEW of the new coffee menu for #AuntyPegs tomorrow. It is the release of the much… https://t.co/o3MjO40VeC,SNEAK PREVIEW of the new coffee menu for #AuntyPegs tomorrow. It is the release of the much…,"(0.0, 0.0)",0.13636363636363635,neutral,positive,"[Decimal('144.9869843'), Decimal('-37.8028107')]"
"Full time sales associate position available:
Please send any expressions of interest with relevant… https://t.co/DgIwEUOhvD",Full time sales associate position available: Please send any expressions of interest with relevant…,"(0.0, 0.306)",0.375,positive,positive,"[Decimal('144.9954529'), Decimal('-37.8413582')]"
"Love the lunch special at Cote Terra! $14 for sliders and booze, yes please #ilovemelbourne… https://t.co/zJVzcPtcvS","Love the lunch special at Cote Terra! $14 for sliders and booze, yes please #ilovemelbourne…","(0.0, 0.526)",0.4732142857142857,positive,positive,"[Decimal('145.0884552'), Decimal('-37.899231')]"
"I won't lie, I am pretty pleased with this perf trick.
https://t.co/U0yq6qQcxO","I won't lie, I am pretty pleased with this perf trick.","(0.078, 0.399)",0.375,positive,positive,"[Decimal('144.96'), Decimal('-37.82')]"
"Take me back please #alandlikenoother🌳🌊😍

#Srilanka #flightzone #myflightzone #TheJourneyBegins 👌… https://t.co/gVT4N3F327",Take me back please #alandlikenoother🌳🌊😍 #Srilanka #flightzone #myflightzone #TheJourneyBegins 👌…,"(0.0, 0.34)",0.0,positive,neutral,"[Decimal('145.14677525'), Decimal('-37.87675039')]"
This place was so good and also $6 500ml beers. Ah yes please @ Munich Brauhaus https://t.co/SlQIrjhhdr,This place was so good and also $6 500ml beers. Ah yes please Munich Brauhaus,"(0.0, 0.421)",0.7,positive,positive,"[Decimal('144.95022747'), Decimal('-37.82398207')]"
I met Shayna. She wasn't selling any houses tonight though @ The Park https://t.co/m2Hb37Iv2w,I met Shayna. She wasn't selling any houses tonight though The Park,"(0.0, 0.0)",0.0,neutral,neutral,"[Decimal('144.97687791'), Decimal('-37.84948244')]"
The old man above my apartment thought this balcony was the bathroom. Had to learn that the hard way. #eW!  #MyFirstApartment,The old man above my apartment thought this balcony was the bathroom. Had to learn that the hard way. #eW! #MyFirstApartment,"(0.078, 0.0)",-0.08819444444444446,negative,negative,"[Decimal('144.982142'), Decimal('-37.4739337')]"
"Pleased to again open @pbsfm Rock a Bye baby gig at #Fitzroy Town Hall, &amp; intro Empat Lima :) http://t.co/yCTTeGa6qH","Pleased to again open Rock a Bye baby gig at #Fitzroy Town Hall, &amp; intro Empat Lima :)","(0.0, 0.269)",0.3333333333333333,positive,positive,"[Decimal('144.979918'), Decimal('-37.801806')]"
Home roasted beans. Home brewed coffee. #coffee #latteart #flatwhite #homeroasting #melbourne @… https://t.co/XI8FK5m0a5,Home roasted beans. Home brewed coffee. #coffee #latteart #flatwhite #homeroasting #melbourne …,"(0.0, 0.0)",0.0,neutral,neutral,"[Decimal('145.066'), Decimal('-37.714')]"
Nice. Familiar. Like a hug from mum. - Drinking a Dog Days Summer Beer by @LtCreatures at @alehouseproject  — http://t.co/eFEBiA6KAt,Nice. Familiar. Like a hug from mum. - Drinking a Dog Days Summer Beer by at —,"(0.0, 0.375)",0.4875,positive,positive,"[Decimal('144.971'), Decimal('-37.7755')]"
Needs more Padden.... Like... Sitting with me. Here. - Drinking a Fire Within at @alehouseproject - http://t.co/xAgCW32zn5,Needs more Padden.... Like... Sitting with me. Here. - Drinking a Fire Within at -,"(0.132, 0.153)",0.5,positive,positive,"[Decimal('144.971'), Decimal('-37.7755')]"
"Just bought my entire apartment in Ikea. Well, the furniture anyway. #Ikea #shopping #apartment @ IKEA https://t.co/Ku0cOWC1Wd","Just bought my entire apartment in Ikea. Well, the furniture anyway. #Ikea #shopping #apartment IKEA","(0.0, 0.13)",0.0,positive,neutral,"[Decimal('145.01107693'), Decimal('-37.81280146')]"
"Fish, Chris and chemist warehouse 😝😝😝 @ Chadstone The Fashion Capital https://t.co/QVyrMpmv8s","Fish, Chris and chemist warehouse 😝😝😝 Chadstone The Fashion Capital","(0.0, 0.0)",0.0,neutral,neutral,"[Decimal('145.08252348'), Decimal('-37.88636784')]"
@jackiegirl21 …and Heston raises his prices.,…and Heston raises his prices.,"(0.0, 0.0)",0.0,neutral,neutral,"[Decimal('144.94603635'), Decimal('-37.83418767')]"
"Want loloandwren's light and fluffy corn fritters. Someone please deliver 😪
#melbournecafe… https://t.co/zSJAEpmaos",Want loloandwren's light and fluffy corn fritters. Someone please deliver 😪 #melbournecafe…,"(0.0, 0.247)",0.1,positive,positive,"[Decimal('144.9399872'), Decimal('-37.7582512')]"
